id,user_id,created_at,updated_at,name,category,color,image_url,processed_image_url,texture,primary_color,fabric_primary,pattern_type,fit_type,length,style_aesthetic,formality_level,style_notes_detailed,suitable_occasions,season,weather_suitability,pattern_description,item_type,original_image_url
7546b859-ea08-4229-a1b0-1bbed9ea8311,8372657a-a7a3-46f5-b8dc-f0cc893321ea,2025-12-05 02:21:29.367944+00,2025-12-05 02:21:38.362702+00,Beige Cotton Casual Pants,Bottoms,beige,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/8372657a-a7a3-46f5-b8dc-f0cc893321ea/wardrobe_gen_1764901288654_1_Beige-Cotton-Casual-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/8372657a-a7a3-46f5-b8dc-f0cc893321ea/wardrobe_gen_1764901288654_1_Beige-Cotton-Casual-Pants.png,smooth,beige,cotton,solid,regular,full_length,"[""casual"",""minimalist""]",casual,Versatile pants for everyday wear. Pair with tees or casual shirts.,"[""everyday"",""college"",""casual_dinner"",""travel""]","[""spring"",""summer"",""fall""]",all_weather,"solid color, no pattern",Casual Pants,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/8372657a-a7a3-46f5-b8dc-f0cc893321ea/wardrobe_gen_1764901288654_1_Beige-Cotton-Casual-Pants.png
7554b64e-4ca1-409f-94c7-e97f1b64ceae,770e9232-ac79-4b54-b8c0-60a8df305880,2025-12-04 08:31:16.098623+00,2025-12-04 08:31:19.447642+00,Blue Patterned Tube Top,Tops,blue,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/770e9232-ac79-4b54-b8c0-60a8df305880/wardrobe_gen_1764837061348_0_Blue-Patterned-Tube-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/770e9232-ac79-4b54-b8c0-60a8df305880/wardrobe_gen_1764837061348_0_Blue-Patterned-Tube-Top.png,stretchy,blue,synthetic,abstract,slim,cropped,"[""casual"",""streetwear"",""modern""]",casual,"Pair with high-waisted jeans and sneakers for a casual, trendy look.","[""everyday"",""brunch"",""casual_dinner"",""college"",""date_night""]","[""spring"",""summer""]",warm,"all-over abstract pattern, moderate density",tube top,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/770e9232-ac79-4b54-b8c0-60a8df305880/wardrobe_gen_1764837061348_0_Blue-Patterned-Tube-Top.png
7566a3be-c212-4236-ba61-5d7e79998053,9bcbd97f-4bc7-4530-90c7-ea110c19b294,2025-11-08 17:47:21.273412+00,2025-11-08 17:47:21.273412+00,Black Pajama Bottoms,Bottoms,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/9bcbd97f-4bc7-4530-90c7-ea110c19b294/wardrobe_gen_1762624040006_1_Black-Pajama-Bottoms.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/9bcbd97f-4bc7-4530-90c7-ea110c19b294/wardrobe_gen_1762624040006_1_Black-Pajama-Bottoms.png,smooth,,,,,,,,,,,,,,
756fc745-4250-42ef-b062-153dbf853240,805dc285-056b-40e6-8662-68200cca0bec,2025-12-05 18:12:29.40315+00,2025-12-05 18:12:32.751626+00,Silver Chain Necklace,Accessories,silver,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/805dc285-056b-40e6-8662-68200cca0bec/wardrobe_gen_1764958348489_0_Silver-Chain-Necklace.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/805dc285-056b-40e6-8662-68200cca0bec/wardrobe_gen_1764958348489_0_Silver-Chain-Necklace.png,smooth,silver,synthetic,solid,regular,waist_length,"[""casual"",""minimalist"",""chic""]",casual,"Wear alone or layered with other necklaces for a trendy, personalized look.","[""everyday"",""college"",""casual_dinner"",""date_night""]","[""spring"",""summer"",""fall"",""winter""]",all_weather,"solid color, no pattern",Chain Necklace,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/805dc285-056b-40e6-8662-68200cca0bec/wardrobe_gen_1764958348489_0_Silver-Chain-Necklace.png
7570197b-9f45-4427-982c-e975b4a7b529,5ee05aa1-de48-4aff-bf0e-030210411db5,2025-11-08 00:02:29.742455+00,2025-11-08 00:02:29.742455+00,Sunglasses,Accessories,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/5ee05aa1-de48-4aff-bf0e-030210411db5/wardrobe_gen_1762560146862_3_Sunglasses.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/5ee05aa1-de48-4aff-bf0e-030210411db5/wardrobe_gen_1762560146862_3_Sunglasses.png,smooth,,,,,,,,,,,,,,
75a4aee4-5a17-429a-b463-9f1482882254,df7419c1-eead-4690-a3fa-74f3bf03ef51,2025-11-08 17:17:01.61742+00,2025-11-08 17:17:01.61742+00,Sneakers,Shoes,#808080,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/df7419c1-eead-4690-a3fa-74f3bf03ef51/wardrobe_gen_1762622220240_2_Sneakers.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/df7419c1-eead-4690-a3fa-74f3bf03ef51/wardrobe_gen_1762622220240_2_Sneakers.png,,,,,,,,,,,,,,,
75ac4abb-18c8-4244-bc33-14b44e71c0f8,bc458b7d-97a8-490e-99e0-7de6616a4030,2025-11-08 15:56:36.736081+00,2025-11-08 15:56:36.736081+00,Dark Gray Short Sleeve Shirt,Tops,#4A4A4A,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/bc458b7d-97a8-490e-99e0-7de6616a4030/wardrobe_gen_1762617393930_0_Dark-Gray-Short-Sleeve-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/bc458b7d-97a8-490e-99e0-7de6616a4030/wardrobe_gen_1762617393930_0_Dark-Gray-Short-Sleeve-Shirt.png,smooth,,,,,,,,,,,,,,
75b4171f-b247-4915-86f1-08fdb09aa180,ef6126fa-168d-4c86-8c88-c46426d17678,2025-11-25 05:58:51.465973+00,2025-11-25 05:58:51.465973+00,Beige Cotton Blend Casual Pants,Bottoms,#F5F5DC,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ef6126fa-168d-4c86-8c88-c46426d17678/wardrobe_gen_1764050282387_2_Beige-Cotton-Blend-Casual-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ef6126fa-168d-4c86-8c88-c46426d17678/wardrobe_gen_1764050282387_2_Beige-Cotton-Blend-Casual-Pants.png,smooth,#F5F5DC,cotton,solid,regular,,"[""casual""]",casual,,"[""everyday""]","[""spring"",""summer"",""fall""]",warm,,,
75b556b2-0e75-4860-bba6-3dcdcc97c4ac,75f55026-d35a-4b03-9b9b-4029dec2c7d4,2025-11-26 12:15:02.395075+00,2025-11-26 12:15:02.395075+00,White Long Sleeve Shirt,Tops,#FFFFFF,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/75f55026-d35a-4b03-9b9b-4029dec2c7d4/wardrobe_gen_1764159297603_0_White-Long-Sleeve-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/75f55026-d35a-4b03-9b9b-4029dec2c7d4/wardrobe_gen_1764159297603_0_White-Long-Sleeve-Shirt.png,smooth,#FFFFFF,cotton,solid,regular,hip,"[""casual""]",business_casual,Classic button-down for layering or solo wear. Versatile for work or casual outings.,"[""everyday"",""work""]","[""spring"",""summer"",""fall""]",mild,,,
75c1b8bd-8f31-4e2a-a97a-62bf436d0fa3,f8cdd503-cff9-451d-8389-960db1431a0c,2025-11-13 07:26:28.083194+00,2025-11-13 07:26:28.083194+00,Black Crop Top,Tops,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/f8cdd503-cff9-451d-8389-960db1431a0c/wardrobe_gen_1763018786461_0_Black-Crop-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/f8cdd503-cff9-451d-8389-960db1431a0c/wardrobe_gen_1763018786461_0_Black-Crop-Top.png,smooth,,,,,,,,,,,,,,
75d13759-7527-432b-bb54-29ff02a25280,e85d8980-5b95-4739-b6b0-87e89958cc87,2025-12-05 18:10:45.776551+00,2025-12-05 18:10:49.598834+00,Zebra Print Shirt,Tops,black and white,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e85d8980-5b95-4739-b6b0-87e89958cc87/wardrobe_gen_1764958244837_0_Zebra-Print-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e85d8980-5b95-4739-b6b0-87e89958cc87/wardrobe_gen_1764958244837_0_Zebra-Print-Shirt.png,smooth,black and white,cotton,animal_print,regular,waist_length,"[""casual"",""streetwear""]",casual,Style with jeans and sneakers for a casual look.,"[""everyday"",""college"",""brunch""]","[""spring"",""summer"",""fall""]",mild,"dense zebra print, all-over",shirt,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/e85d8980-5b95-4739-b6b0-87e89958cc87/wardrobe_gen_1764958244837_0_Zebra-Print-Shirt.png
75d7f7e0-3005-4c2c-8c67-d442c6f88ad4,81c0bada-2cd4-4ef4-9706-f1384de0c774,2025-11-11 09:53:27.257647+00,2025-11-11 09:53:27.257647+00,Plaid Button-Down Shirt,Tops,#232F3E,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/81c0bada-2cd4-4ef4-9706-f1384de0c774/wardrobe_gen_1762854806383_0_Plaid-Button-Down-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/81c0bada-2cd4-4ef4-9706-f1384de0c774/wardrobe_gen_1762854806383_0_Plaid-Button-Down-Shirt.png,smooth,,,,,,,,,,,,,,
75f77fe6-581c-43cd-b7d2-14a65b39c9b6,c078ab7c-c2ff-4fd3-8c5f-f6b821018cc5,2025-11-10 04:29:34.290495+00,2025-11-10 04:29:34.290495+00,Dark Brown Pants,Bottoms,#4A3A31,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/c078ab7c-c2ff-4fd3-8c5f-f6b821018cc5/wardrobe_gen_1762748972207_1_Dark-Brown-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/c078ab7c-c2ff-4fd3-8c5f-f6b821018cc5/wardrobe_gen_1762748972207_1_Dark-Brown-Pants.png,smooth,,,,,,,,,,,,,,
75fcf35a-7ed8-40ec-94a9-45164f791563,3954d2bf-de6f-41d0-81ed-5b157f13a613,2025-12-06 19:17:09.627442+00,2025-12-06 19:17:19.498688+00,Peach Net Dupatta,Accessories,peach,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048628993_2_Peach-Net-Dupatta.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048628993_2_Peach-Net-Dupatta.png,soft,peach,net,floral,relaxed,full_length,"[""ethnic"",""traditional""]",festive,Drape it elegantly with a salwar suit for a traditional look. Accessorize with jhumkas.,"[""festive"",""religious"",""wedding_guest"",""party""]","[""spring"",""summer"",""fall""]",warm,"small floral print, moderate density, scattered position",Dupatta,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048628993_2_Peach-Net-Dupatta.png
7602ada3-6d8d-4799-898b-72bee465020f,11a14152-1a8f-4e8c-976d-cf6f9dc15446,2025-11-29 14:38:16.75495+00,2025-11-29 14:38:16.75495+00,Dark Wash Straight Jeans,Bottoms,#000080,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/11a14152-1a8f-4e8c-976d-cf6f9dc15446/wardrobe_gen_1764427075373_1_Dark-Wash-Straight-Jeans.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/11a14152-1a8f-4e8c-976d-cf6f9dc15446/wardrobe_gen_1764427075373_1_Dark-Wash-Straight-Jeans.png,smooth,#000080,denim,solid,regular,ankle,"[""casual""]",casual,"Classic dark wash, straight leg. Pairs well with tees and button-downs for everyday.","[""everyday""]","[""spring"",""summer"",""fall"",""winter""]",all_weather,,,
761f8479-3150-4303-b011-7e32648d6b22,2f06f11b-86ca-403e-bd2e-721e694d11a4,2025-12-06 17:27:42.4348+00,2025-12-06 17:27:47.694279+00,Cream Embroidered Cotton Kurta,Tops,cream,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/2f06f11b-86ca-403e-bd2e-721e694d11a4/wardrobe_gen_1765042061498_0_Cream-Embroidered-Cotton-Kurta.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/2f06f11b-86ca-403e-bd2e-721e694d11a4/wardrobe_gen_1765042061498_0_Cream-Embroidered-Cotton-Kurta.png,soft,cream,cotton,floral,relaxed,hip_length,"[""ethnic"",""bohemian"",""casual""]",casual,Style with light pants or jeans for a relaxed daytime look. Add simple jewelry.,"[""everyday"",""college"",""casual_dinner"",""brunch"",""religious""]","[""spring"",""summer"",""fall""]",warm,"small gold floral embroidery, all-over, dense density",Kurta,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/2f06f11b-86ca-403e-bd2e-721e694d11a4/wardrobe_gen_1765042061498_0_Cream-Embroidered-Cotton-Kurta.png
762cd3a4-4a09-40f9-b9fc-b993c3311ab5,c53af42a-30da-48d8-8f0d-774df980968d,2025-11-26 08:01:49.494289+00,2025-11-26 08:01:49.494289+00,Orange Rosette Detail Slip Dress,Dresses,#C45E2D,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/c53af42a-30da-48d8-8f0d-774df980968d/wardrobe_gen_1764144105415_0_Orange-Rosette-Detail-Slip-Dress.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/c53af42a-30da-48d8-8f0d-774df980968d/wardrobe_gen_1764144105415_0_Orange-Rosette-Detail-Slip-Dress.png,smooth,#C45E2D,unknown,solid,relaxed,maxi,"[""bohemian""]",semi_formal,Flowy maxi dress with rosette detail. Perfect for date night or everyday wear.,"[""date_night"",""everyday""]","[""spring"",""summer""]",warm,,,
7634203c-88ce-499f-99f6-c689ec065fc0,3954d2bf-de6f-41d0-81ed-5b157f13a613,2025-12-06 19:16:56.461979+00,2025-12-06 19:16:59.990327+00,Green Embroidered Kurta,Tops,green,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048604396_0_Green-Embroidered-Kurta.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048604396_0_Green-Embroidered-Kurta.png,smooth,green,cotton,floral,regular,hip_length,"[""ethnic"",""casual""]",casual,"Pair with light wash jeans and sandals for a relaxed, everyday look. Accessorize with simple jewelry.","[""everyday"",""college"",""casual_dinner"",""brunch""]","[""spring"",""summer"",""fall""]",warm,"sparse floral embroidery, small scale, scattered position",Kurta,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/3954d2bf-de6f-41d0-81ed-5b157f13a613/wardrobe_gen_1765048604396_0_Green-Embroidered-Kurta.png
76361b38-8139-42d0-92a9-e46024c6426b,243a0f44-23bb-4ba0-987d-0e82e526e605,2025-11-30 08:23:58.998557+00,2025-11-30 08:23:58.998557+00,Gray Knit Long Sleeve Top,Tops,#A9A9A9,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/243a0f44-23bb-4ba0-987d-0e82e526e605/wardrobe_gen_1764491033030_0_Gray-Knit-Long-Sleeve-Top.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/243a0f44-23bb-4ba0-987d-0e82e526e605/wardrobe_gen_1764491033030_0_Gray-Knit-Long-Sleeve-Top.png,soft,#A9A9A9,knit,solid,regular,hip,"[""casual""]",casual,Simple knit top. Wear alone or layered.,"[""everyday""]","[""spring"",""fall""]",mild,,,
76385cf2-3895-4836-a8df-e21224cb261f,ea8af26e-377c-4c12-be3f-370816bcf76d,2025-11-08 17:34:53.248681+00,2025-11-08 17:34:53.248681+00,Black Pants,Bottoms,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ea8af26e-377c-4c12-be3f-370816bcf76d/wardrobe_gen_1762623292098_1_Black-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ea8af26e-377c-4c12-be3f-370816bcf76d/wardrobe_gen_1762623292098_1_Black-Pants.png,smooth,,,,,,,,,,,,,,
7638a682-6be5-4223-86d2-62e941b8eef3,716232e1-be5e-4033-898a-c2e9a7e10d45,2025-12-05 15:55:22.053769+00,2025-12-05 15:55:33.634499+00,Light Green Hooded Jacket,Outerwear,light green,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/716232e1-be5e-4033-898a-c2e9a7e10d45/wardrobe_gen_1764950105216_2_Light-Green-Hooded-Jacket.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/716232e1-be5e-4033-898a-c2e9a7e10d45/wardrobe_gen_1764950105216_2_Light-Green-Hooded-Jacket.png,soft,light green,fleece,solid,regular,hip_length,"[""casual"",""streetwear"",""sporty""]",casual,Layer over a tee and jeans for a relaxed vibe. Great for college or casual outings.,"[""everyday"",""college"",""outdoor"",""travel"",""casual_dinner""]","[""spring"",""fall""]",mild,"solid color, no pattern",Hooded Jacket,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/716232e1-be5e-4033-898a-c2e9a7e10d45/wardrobe_gen_1764950105216_2_Light-Green-Hooded-Jacket.png
763b9d0c-8096-4f60-ad4e-a1260a0f4972,a9c25483-e356-4a30-9133-d96d1a7eb57f,2025-11-27 08:03:28.519347+00,2025-11-27 08:03:28.519347+00,Black Strappy Sandals,Shoes,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a9c25483-e356-4a30-9133-d96d1a7eb57f/wardrobe_gen_1764230596442_2_Black-Strappy-Sandals.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a9c25483-e356-4a30-9133-d96d1a7eb57f/wardrobe_gen_1764230596442_2_Black-Strappy-Sandals.png,smooth,#000000,unknown,solid,regular,,"[""casual""]",casual,,"[""everyday""]","[""spring"",""summer""]",hot,,,
764c4ac4-fea6-46de-893c-51260cc101e7,d388878a-e53f-4732-ac32-4f2149e70668,2025-11-08 10:23:40.855312+00,2025-11-08 10:23:40.855312+00,White Sneakers,Shoes,#FFFFFF,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/d388878a-e53f-4732-ac32-4f2149e70668/wardrobe_gen_1762596490570_8_White-Sneakers.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/d388878a-e53f-4732-ac32-4f2149e70668/wardrobe_gen_1762596490570_8_White-Sneakers.png,textured,,,,,,,,,,,,,,
7651f9bf-32e5-48da-81ac-3d5ef15f933d,089b8270-5f85-4e3a-8fa9-2387a2f1abd8,2025-12-04 11:09:59.625147+00,2025-12-04 11:09:59.625147+00,White Textured T-Shirt,Tops,,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/089b8270-5f85-4e3a-8fa9-2387a2f1abd8/wardrobe_gen_1764846584158_0_White-Textured-T-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/089b8270-5f85-4e3a-8fa9-2387a2f1abd8/wardrobe_gen_1764846584158_0_White-Textured-T-Shirt.png,,,,,,,,,,,,,,T-Shirt,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/089b8270-5f85-4e3a-8fa9-2387a2f1abd8/wardrobe_gen_1764846584158_0_White-Textured-T-Shirt.png
765b4beb-b8d0-4816-b89b-7bd03bb8888b,36949d4e-f88a-4a25-9d08-ba29f363c85c,2025-12-02 07:00:36.130878+00,2025-12-02 07:00:40.426626+00,Pink Floral Print Kurta,Tops,pink,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/36949d4e-f88a-4a25-9d08-ba29f363c85c/wardrobe_gen_1764658792693_0_Pink-Floral-Print-Kurta.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/36949d4e-f88a-4a25-9d08-ba29f363c85c/wardrobe_gen_1764658792693_0_Pink-Floral-Print-Kurta.png,smooth,pink,cotton,floral,regular,hip_length,"[""ethnic"",""casual""]",casual,Pair with light-colored bottoms for a relaxed ethnic look. Suitable for casual outings.,"[""everyday"",""casual_dinner"",""brunch""]","[""spring"",""summer"",""fall""]",warm,"moderate density floral pattern, scattered position, small scale",Kurta,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/36949d4e-f88a-4a25-9d08-ba29f363c85c/wardrobe_gen_1764658792693_0_Pink-Floral-Print-Kurta.png
76617eae-a7ed-45a2-b5d1-cbce4a7af0b0,30b31d86-9a3a-4b2f-82e7-0659ad9c57cf,2025-11-11 18:35:07.689827+00,2025-11-11 18:35:07.689827+00,Black Pants,Bottoms,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/30b31d86-9a3a-4b2f-82e7-0659ad9c57cf/wardrobe_gen_1762886106939_1_Black-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/30b31d86-9a3a-4b2f-82e7-0659ad9c57cf/wardrobe_gen_1762886106939_1_Black-Pants.png,smooth,,,,,,,,,,,,,,
7669dc92-e9bb-4e99-a797-1789373e9f62,a6c38760-2a19-413a-92af-4855c18119b8,2025-12-06 17:43:24.359033+00,2025-12-06 17:43:30.980692+00,Blue Sleeveless Dress,Dresses,blue,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a6c38760-2a19-413a-92af-4855c18119b8/wardrobe_gen_1765042990839_0_Blue-Sleeveless-Dress.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a6c38760-2a19-413a-92af-4855c18119b8/wardrobe_gen_1765042990839_0_Blue-Sleeveless-Dress.png,woven,blue,cotton,solid,regular,midi,"[""casual"",""chic""]",casual,Pair with sandals or sneakers for a relaxed daytime look. Add a denim jacket for cooler evenings.,"[""everyday"",""brunch"",""casual_dinner"",""college""]","[""spring"",""summer"",""fall""]",mild,"solid color, no pattern",Dress,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a6c38760-2a19-413a-92af-4855c18119b8/wardrobe_gen_1765042990839_0_Blue-Sleeveless-Dress.png
766a5eac-2569-4dbb-8c8a-932074820be9,a1d1f99a-c90f-4096-9b8f-1295ac0f76ac,2025-11-26 07:48:41.943027+00,2025-11-26 07:48:41.943027+00,Beige Cargo Pants,Bottoms,#F5F5DC,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a1d1f99a-c90f-4096-9b8f-1295ac0f76ac/wardrobe_gen_1764143305877_2_Beige-Cargo-Pants.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/a1d1f99a-c90f-4096-9b8f-1295ac0f76ac/wardrobe_gen_1764143305877_2_Beige-Cargo-Pants.png,smooth,#F5F5DC,unknown,solid,relaxed,ankle,"[""casual""]",casual,Relaxed fit cargo pants in beige. Pair with a casual top and sneakers.,"[""everyday""]","[""spring"",""summer"",""fall""]",mild,,,
767aa3c0-6271-48a3-9c68-fe7ebf6205d9,dffe8d1b-6267-4af3-833a-6b6264cdde28,2025-11-08 15:13:23.335444+00,2025-11-08 15:13:23.335444+00,Orange checkered shirt,Tops,#D35400,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/dffe8d1b-6267-4af3-833a-6b6264cdde28/wardrobe_gen_1762614802274_0_Orange-checkered-shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/dffe8d1b-6267-4af3-833a-6b6264cdde28/wardrobe_gen_1762614802274_0_Orange-checkered-shirt.png,textured,,,,,,,,,,,,,,
767f4abf-0ac3-4dc4-996c-fd28c729661c,130ad9ae-abe6-4dfb-b0c5-366dac565da7,2025-11-28 10:12:19.456167+00,2025-11-28 10:12:19.456167+00,Light Blue Polo Shirt,Tops,#ADD8E6,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/130ad9ae-abe6-4dfb-b0c5-366dac565da7/wardrobe_gen_1764324732942_0_Light-Blue-Polo-Shirt.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/130ad9ae-abe6-4dfb-b0c5-366dac565da7/wardrobe_gen_1764324732942_0_Light-Blue-Polo-Shirt.png,smooth,#ADD8E6,unknown,solid,regular,hip,"[""casual""]",casual,Classic light blue polo. Great for everyday wear. Pair with chinos or jeans.,"[""everyday""]","[""spring"",""summer""]",warm,,,
769e6734-5443-49bb-b720-79af33882f99,ada0bd33-9599-46f4-bc8b-61868eb7aeba,2025-11-11 04:42:05.486591+00,2025-11-11 04:42:05.486591+00,Dark Blue Jacket,Outerwear,#2C3E50,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ada0bd33-9599-46f4-bc8b-61868eb7aeba/wardrobe_gen_1762836121711_0_Dark-Blue-Jacket.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ada0bd33-9599-46f4-bc8b-61868eb7aeba/wardrobe_gen_1762836121711_0_Dark-Blue-Jacket.png,smooth,,,,,,,,,,,,,,
76aaee19-b04e-4ef9-89bf-d01f869ca047,21bce37d-4b62-4d5a-b274-2b6802c6c8b1,2025-11-08 12:28:03.896676+00,2025-11-08 12:28:03.896676+00,Navy Sneakers,Shoes,#000080,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/21bce37d-4b62-4d5a-b274-2b6802c6c8b1/wardrobe_gen_1762604877333_9_Navy-Sneakers.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/21bce37d-4b62-4d5a-b274-2b6802c6c8b1/wardrobe_gen_1762604877333_9_Navy-Sneakers.png,smooth,,,,,,,,,,,,,,
76ac7507-ee20-4a59-b134-efcdc429e927,ada0bd33-9599-46f4-bc8b-61868eb7aeba,2025-11-11 04:42:05.690595+00,2025-11-11 04:42:05.690595+00,Black Jeans,Bottoms,#000000,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ada0bd33-9599-46f4-bc8b-61868eb7aeba/wardrobe_gen_1762836124918_1_Black-Jeans.png,https://rgmlgeomgpzysqgqvhwm.supabase.co/storage/v1/object/public/outfits/ada0bd33-9599-46f4-bc8b-61868eb7aeba/wardrobe_gen_1762836124918_1_Black-Jeans.png,textured,,,,,,,,,,,,,,
